0,1,2
WATERFRONT WAVES,DAMAI SECONDARY SCHOOL,0.26822637558910556 km
WATERTOWN,EDGEFIELD SECONDARY SCHOOL,0.6574034989819662 km
WATERMARK ROBERTSON QUAY,OUTRAM SECONDARY SCHOOL,0.3929024766332643 km
WATERSCAPE AT CAVENAGH,"SCHOOL OF THE ARTS, SINGAPORE",1.029337792936025 km
WATERLOO VIEW,"SCHOOL OF THE ARTS, SINGAPORE",0.4932453500561829 km
WEST BAY CONDOMINIUM,KENT RIDGE SECONDARY SCHOOL,0.25280433648815553 km
WEMBLY RESIDENCES,PEICAI SECONDARY SCHOOL,0.6685622199172617 km
WESTCOVE CONDOMINIUM,KENT RIDGE SECONDARY SCHOOL,0.4007716194582981 km
WESTMERE,SHUQUN SECONDARY SCHOOL,0.4548596763845253 km
WHITEWATER,MERIDIAN SECONDARY SCHOOL,1.9797936606005822 km
WHITESCAPE,ST. PATRICK'S SCHOOL,0.1816232078561075 km
WHARTON VALE,"SCHOOL OF THE ARTS, SINGAPORE",0.28686611233583614 km
WHITEHAVEN,ANGLO-CHINESE SCHOOL (INDEPENDENT),1.3410204559292038 km
WILLYN VILLE,QUEENSWAY SECONDARY SCHOOL,1.3453599910934442 km
WILKIE REGENCY,"SCHOOL OF THE ARTS, SINGAPORE",0.37353255411016556 km
WILKIE STUDIO,"SCHOOL OF THE ARTS, SINGAPORE",0.4573670827379814 km
WING FONG MANSIONS,GEYLANG METHODIST SCHOOL (SECONDARY),0.9425810627839888 km
WING ON LIFE GARDEN,ANGLO-CHINESE SCHOOL (BARKER ROAD),0.5598144742052095 km
WING FONG COURT,GEYLANG METHODIST SCHOOL (SECONDARY),0.837569519917628 km
WOODSVALE,ADMIRALTY SECONDARY SCHOOL,0.4347336611020001 km
WOODSVILLE 28,ST. ANDREW'S SECONDARY SCHOOL,0.3291331114123574 km
WORTHINGTON,TANJONG KATONG SECONDARY SCHOOL,0.5965889957806623 km
WOOLLERTON PARK,ST. MARGARET'S SECONDARY SCHOOL,0.2457509005730723 km
WOODSVILLE MANSIONS,ST. ANDREW'S SECONDARY SCHOOL,0.37033617337184327 km
YISHUN SAPPHIRE,AHMAD IBRAHIM SECONDARY SCHOOL,0.3997583484643566 km
YISHUN EMERALD,AHMAD IBRAHIM SECONDARY SCHOOL,0.27693613906401504 km
YONG AN PARK,OUTRAM SECONDARY SCHOOL,1.0089324679019114 km
YONG SIAK COURT,OUTRAM SECONDARY SCHOOL,0.929193090995363 km
